ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
713	13,13,23	16,23,24	20,19,13	24,35,18	277	149
714	13,15,23	101,74,97	20,19,14	146,191,75	294	149
715	16,25,24	101,74,97	24,35,19	146,191,75	165	149
717	47,53,45	122,170,100	62,94,50	126,267,150	151	149
718	10,4,7	12,23,15	3,4,1	7,52,4	166	149
719	7,3,5	30,20,40	0,1,1	24,49,16	172	149
720	1,5,4	41,41,33	4,4,4	30,52,24	187	149
721	2,1,0	88,64,80	0,3,0	30,58,23	156	149
722	1,0,8	8171,10108,7609	1,2,0	9468,20792,10214	152	149
723	25,33,25	41,61,43	17,25,11	26,46,18	154	149
724	0,2,1	80,118,116	0,0,0	104,137,57	151	149
725	687,922,927	1,0,1	916,1278,647	0,0,1	263	149
726	10,3,1	67,68,72	2,4,3	51,87,41	172	149
727	136,172,172	0,2,0	141,169,93	0,0,0	152	149
728	16,11,10	3,4,5	0,8,0	1,2,3	183	149
729	0,0,0	116,149,47	2,1,2	101,163,93	215	149
730	80,75,74	0,0,0	52,67,51	0,1,0	298	149
731	17,33,15	6,9,6	16,44,23	12,19,4	163	149
732	22,45,13	25,20,23	40,109,47	3,9,10	240	149
733	2,1,2	114,168,141	1,1,1	116,251,142	241	149
734	0,2,0	89,122,88	0,0,0	90,196,127	163	149
735	68,99,74	8,0,3	105,176,71	0,1,3	226	149
738	45,63,41	37,53,24	62,113,63	7,15,12	169	149
740	0,0,0	32,42,26	0,1,0	46,71,35	152	149
742	19,18,10	7,4,8	9,30,8	15,23,12	236	149
743	2,2,1	17,28,9	0,2,0	13,19,10	163	149
744	0,0,0	21,49,33	0,1,0	37,30,29	152	149
745	52,109,76	1,0,1	91,148,71	1,0,0	154	149
752	0,1,0	11,8,6	1,1,2	5,16,9	167	149
753	3,7,1	278,271,247	0,0,0	230,438,258	151	149
754	0,3,1	175,259,237	0,7,0	289,457,176	166	149
755	0,1,0	77,141,105	0,4,2	130,245,120	152	149
756	0,1,0	516,663,617	0,2,1	769,1080,549	152	149
758	82,114,99	0,0,2	79,193,85	0,0,0	298	149
759	156,273,186	23,20,11	152,243,101	6,27,8	187	149
761	0,3,1	12,28,20	0,0,0	14,29,18	151	149
762	36,65,48	0,0,0	22,26,10	2,0,0	232	149
764	59,46,30	0,4,0	20,35,24	1,4,2	196	149
765	2,2,1	35,69,62	0,2,1	33,90,34	154	149
766	84,132,52	6,8,0	40,119,46	12,13,3	154	149
767	7,11,6	14,12,10	3,7,2	3,24,8	298	149
768	2,2,2	27,20,16	2,0,0	18,29,18	223	149
771	52,87,67	7,6,8	42,105,28	3,6,3	189	149
772	7,6,8	0,0,0	1,1,0	0,1,0	180	149
773	1,0,3	7,3,5	0,6,3	3,0,2	205	149
774	88,126,100	81,171,107	47,122,75	44,145,59	160	149
776	1,0,0	37,55,14	1,0,1	9,20,16	153	149
777	0,0,0	24,42,9	0,2,1	9,15,19	295	149
778	0,1,1	1079,1096,1226	45,102,44	1510,2196,1169	152	149
779	9,8,2	37,37,29	2,0,4	8,28,22	153	149
780	0,1,1	57,66,42	0,1,0	45,82,37	217	149
786	5,20,17	0,2,8	1,2,4	2,4,3	160	149
787	7,17,6	95,108,108	11,23,13	31,60,17	174	149
788	104,47,73	2773,1805,2155	63,74,37	1630,3401,1536	152	149
789	94,46,72	2773,1805,2155	54,70,38	1630,3401,1536	154	149
790	0,2,3	10,3,4	0,1,1	9,5,0	150	149
791	0,2,0	11,11,9	0,1,1	5,26,7	150	149
794	2,0,0	74,80,73	0,4,1	56,86,32	154	149
795	178,206,272	3,7,3	360,546,287	0,0,0	298	149
796	1,4,4	41,34,25	4,6,7	35,44,20	158	149
798	43,57,31	1,3,0	52,82,27	10,2,2	168	149
800	6,3,3	73,64,63	6,8,1	83,101,56	166	149
801	0,1,0	59,89,73	0,0,0	34,115,51	166	149
802	267,312,344	0,0,1	337,638,352	0,0,0	247	149
803	12,6,7	6,9,4	4,27,10	2,4,3	165	149
804	1,0,6	71,66,45	2,0,0	37,80,43	152	149
805	2,0,2	0,0,0	1,7,1	6,0,0	153	149
807	55,29,52	1,0,0	87,106,56	0,2,2	212	149
808	51,87,82	0,0,1	88,88,54	0,4,0	160	149
811	332,346,327	5,16,7	392,587,282	8,12,7	154	149
812	63,92,60	35,39,31	57,129,66	7,4,2	246	149
813	21,11,17	2,0,0	9,11,9	0,0,2	152	149
814	28,23,44	105,134,118	31,40,19	105,187,111	174	149
815	0,4,8	66,74,80	3,3,8	22,44,14	248	149
